date,acc_418,acc_399,acc_300,acc_122,acc_317,acc_475,acc_296,acc_157,acc_101,acc_125,hodl
2026-08-05,9796.62,9796.62,9813.93,9983.82,9811.41,9738.85,9818.92,10077.21,10420.78,9805.4,10104.86
2026-08-05,9803.93,9803.93,9828.64,10014.91,9816.41,9734.54,9824.45,10100.0,10420.78,9806.22,10104.86
2026-08-05,9800.73,9800.73,9833.58,10007.36,9814.04,9681.87,9814.52,10138.74,10420.78,9805.36,10104.86
2026-08-05,9813.12,9813.12,9835.5,10008.83,9829.7,9722.86,9829.63,10065.03,10428.72,9808.38,10104.86
2026-08-05,9773.46,9773.46,9794.92,10002.07,9794.04,9709.67,9806.94,10064.82,10428.72,9803.23,10104.86
2026-08-05,9815.92,9815.92,9851.85,10057.46,9835.71,9771.51,9851.52,10152.1,10447.23,9837.94,10104.86
2026-08-05,9811.86,9811.86,9833.28,10057.99,9829.05,9777.55,9846.08,10205.98,10432.74,9841.82,10104.86
2026-08-05,9795.83,9795.83,9834.65,10075.33,9820.44,9783.26,9843.7,10223.27,10459.08,9841.42,10104.86
2026-08-05,9823.22,9823.22,9849.41,10064.73,9838.17,9793.01,9849.54,10222.33,10441.71,9819.95,10104.86
2026-08-05,9812.73,9812.73,9852.95,10043.07,9835.3,9778.0,9854.5,10213.64,10441.71,9822.85,10104.86
2026-08-05,9835.09,9835.09,9870.94,10028.38,9847.64,9748.48,9854.46,10201.78,10441.71,9779.4,10104.86
2026-08-05,9803.58,9803.58,9840.92,10028.97,9818.44,9734.6,9824.79,10182.53,10441.71,9774.29,10104.86
2026-08-05,9769.49,9769.49,9805.96,10012.92,9788.12,9712.69,9799.84,10128.63,10441.71,9783.7,10104.86
2026-08-06,9828.11,9828.11,9868.26,10022.13,9839.94,9762.56,9848.03,10159.55,10441.71,9800.29,10104.86
2026-08-06,9815.87,9815.87,9855.68,10052.18,9822.77,9763.04,9826.03,10140.95,10441.71,9802.35,10104.86
2026-08-06,9803.21,9803.21,9849.63,10046.64,9805.32,9728.86,9805.76,10136.91,10441.71,9784.64,10104.86
2026-08-06,9801.21,9801.21,9833.64,9992.39,9799.72,9694.45,9794.42,10152.99,10441.71,9754.12,10104.86
2026-08-06,9824.39,9824.39,9869.07,10011.49,9824.94,9754.03,9829.0,10140.9,10441.71,9769.32,10104.86
2026-08-06,9836.16,9836.16,9888.46,9986.81,9837.51,9734.82,9839.63,10119.33,10441.71,9789.72,10104.86
2026-08-06,9850.97,9850.97,9892.76,10063.27,9850.77,9772.03,9851.17,10186.2,10441.71,9837.96,10104.86
2026-08-06,9817.09,9817.09,9845.87,10085.24,9820.56,9770.66,9817.47,10157.7,10435.45,9820.18,10104.86
2026-08-06,9818.22,9818.22,9877.25,10040.4,9820.25,9748.65,9823.73,10095.75,10435.45,9826.81,10104.86
2026-08-06,9820.35,9820.35,9861.25,10028.88,9816.47,9696.13,9808.32,10052.55,10435.45,9819.48,10104.86
2026-08-06,9821.7,9821.7,9862.31,10025.84,9819.87,9681.82,9813.3,10093.08,10435.45,9794.14,10104.86
2026-08-06,9821.5,9821.5,9864.53,9975.91,9821.03,9715.19,9821.29,10097.62,10430.97,9744.63,10104.86
2026-08-06,9783.52,9783.52,9828.55,10022.75,9782.92,9709.38,9785.36,10092.27,10388.68,9765.73,10104.86
2026-08-06,9739.13,9739.13,9772.13,10011.63,9745.65,9711.23,9747.19,10008.15,10416.51,9778.51,10104.86
2026-08-06,9762.18,9762.18,9804.56,10018.32,9768.67,9737.22,9784.92,10041.27,10449.05,9793.33,10104.86
2026-08-06,9802.74,9802.74,9839.43,10033.93,9802.6,9754.62,9811.12,10070.13,10471.82,9793.22,10104.86
2026-08-06,9813.61,9813.61,9864.41,10101.16,9812.3,9756.63,9813.82,10079.21,10696.43,9845.01,10104.86
2026-08-06,9798.56,9798.56,9855.83,10100.17,9795.93,9762.74,9805.43,10074.95,10616.7,9843.41,10104.86
2026-08-06,9775.51,9775.51,9815.18,10094.17,9767.21,9722.64,9769.46,10058.67,10616.7,9813.07,10104.86
2026-08-06,9752.42,9752.42,9804.43,10080.53,9747.62,9712.97,9750.58,9988.58,10616.7,9804.84,10104.86
