date,acc_102,acc_125,acc_138,acc_487,acc_422,acc_425,acc_105,acc_115,acc_497,acc_121,hodl
2026-07-06,40770.94,40770.94,41368.28,51220.56,48903.21,54126.48,40770.94,40770.94,47521.84,33191.24,11720.14
2026-07-06,40790.98,40790.98,41388.61,50842.4,48362.21,54219.49,40790.98,40790.98,47537.76,33203.47,11720.14
2026-07-06,40841.06,40841.06,41439.42,50613.44,47498.29,53846.38,40841.06,40841.06,47375.66,33234.05,11720.14
2026-07-06,40997.99,40997.99,41598.65,50754.89,47598.3,53992.88,40997.99,40997.99,47261.18,33329.87,11720.14
2026-07-06,40911.18,40911.18,41510.57,50554.84,47621.42,54306.31,40911.18,40911.18,47541.24,33276.87,11720.14
2026-07-06,40881.13,40881.13,41480.08,50961.54,47506.43,54125.91,40881.13,40881.13,47106.22,33258.52,11720.14
2026-07-06,40844.4,40844.4,41442.81,51016.5,47404.54,53992.64,40844.4,40844.4,47202.07,33236.09,11720.14
2026-07-06,40931.21,40931.21,41530.89,51379.25,47590.96,54248.72,40931.21,40931.21,47233.87,33289.1,11720.14
2026-07-06,41121.53,41121.53,41724.0,51674.33,47244.38,54359.14,41121.53,41121.53,47344.07,33405.31,11720.14
2026-07-06,41098.15,41098.15,41700.28,50976.49,46792.55,53805.17,41098.15,41098.15,46647.59,33391.03,11720.14
2026-07-06,41098.15,41098.15,41700.28,50697.41,46618.8,54037.79,41098.15,41098.15,46543.17,33391.03,11720.14
2026-07-06,40904.5,40904.5,41503.79,51354.14,46211.93,53799.82,40904.5,40904.5,46603.71,33272.79,11720.14
2026-07-06,41044.73,41044.73,41646.08,51711.62,47369.53,54705.83,41044.73,41044.73,47375.9,33358.42,11720.14
2026-07-06,41168.27,41168.27,41771.43,52390.34,47410.28,55217.86,41168.27,41168.27,47665.29,33433.85,11720.14
2026-07-06,41201.66,41201.66,41805.31,52034.03,47584.33,54939.19,41201.66,41201.66,47647.99,33454.23,11720.14
2026-07-06,41191.64,41191.64,41795.14,52014.64,47539.64,55043.45,41191.64,41191.64,47815.01,33448.12,11720.14
2026-07-06,41188.3,41188.3,41791.75,52109.94,47730.17,55515.34,41188.3,41188.3,47865.88,33446.08,11720.14
2026-07-06,41205.0,41205.0,41808.69,52004.74,47567.44,55295.48,41205.0,41205.0,47800.78,33456.27,11720.14
2026-07-06,41184.97,41184.97,41788.37,52059.2,47797.65,55610.33,41184.97,41184.97,47853.75,33444.04,11720.14
2026-07-06,41188.3,41188.3,41791.75,52095.2,47843.88,55833.91,41188.3,41188.3,47923.78,33446.08,11720.14
2026-07-06,41311.84,41311.84,41917.1,52057.06,47694.19,55426.82,41311.84,41311.84,47809.71,33521.51,11720.14
2026-07-07,40930.7,41201.66,41805.31,52048.49,47748.4,55405.68,40930.7,40930.7,47847.27,33454.23,11720.14
